Plant Type,Key,Botanical Name,Common Name,Height (ft),Spread (ft),Bloom Color,Bloom Time,Sun,Water,Tolerates,Maintenance,Native Habitats,Attracts,Soil Description,Distribution Zone,AGCP Regional Status,Link: Missouri Botanical Garden,Link: Wildflower.org,Link: Pleasantrunnursery.com,Link: Newmoonnursery.com,Link: Pinelandsnursery.com
Shrubs,VC1,Vaccinium corymbosum Blue,HIGHBUSH BLUEBERRY,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279992,https://www.wildflower.org/plants/result.php?id_plant=vaco,https://www.pleasantrunnursery.com/plant-name/Vaccinium_corymbosum_Blue_Jay,,https://www.pinelandsnursery.com/vaccinium-corymbosum-highbush-blueberry-5-pot
Shrubs,VA,Viburnum acerifolium,MAPLELEAF VIBURNUM,,,White,"Apr, May, Jun, Jul, Aug","Full Sun, Part Shade",medium,Black Walnut,Low,"Thickets, Shaded woods. Mesic, mixed woods; bluffs; ravines","Birds, Butterflies","Dry, rocky soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based",USDA Hardiness Zone 3 to 8,FACU,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=a192,https://www.wildflower.org/plants/result.php?id_plant=VIAC,https://www.pleasantrunnursery.com/plant-name/Viburnum-acerifolium,,https://www.pinelandsnursery.com/viburnum-lentago-nannyberry-2-pot
Shrubs,VD1,Viburnum dentatum Blue,ARROWWOOD VIBURNUM,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=m720,https://www.wildflower.org/plants/result.php?id_plant=vide,https://www.pleasantrunnursery.com/plant-name/Viburnum-dentatum-Blue-Muffin,,https://www.pinelandsnursery.com/viburnum-dentatum-arrowwood-viburnum-1-pot
Shrubs,VL,Viburnum lentago,NANNYBERRY,,,"White, Red, Pink","May, Jun, Jul, Aug, Sep, Oct, Nov","Full Sun, Part Shade",medium,Air Pollution,Low,Anywhere from ditches and roadways to beaches and fields.,"Birds, Butterflies","Sand, loam, clay, caliche, limestone. Poor drainage and saline soils okay.",USDA Hardiness Zone 2 to 8,FAC,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=m750,https://www.wildflower.org/plants/result.php?id_plant=phno2,https://www.pleasantrunnursery.com/plant-name/Viburnum-acerifolium,,https://www.pinelandsnursery.com/viburnum-lentago-nannyberry-2-pot
Shrubs,VN3,Viburnum nudum possumhaw,POSSUMHAW VIRBURNUM,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=278959,https://www.wildflower.org/plants/result.php?id_plant=VINU,https://www.pleasantrunnursery.com/plant-name/Viburnum-nudum-Brandywine,,https://www.pinelandsnursery.com/viburnum-nudum-possumhaw-tubeling
Shrubs,VT,Viburnum trilobum,CRANBERRY VIBURNUM,,,White,"May, Jun, Jul","Full Sun, Part Shade",medium,"Black Walnut Tolerant, Clay Soil Tolerant, Wet Site Tolerant",Low,Stream banks; moist woods,"Birds, Butterflies, Food Source for Wildlife","Dry to wet, acid soils and sands.",USDA Hardiness Zone 2 to 7,FAC,,,,,
Trees,AC3,Amelanchier canadensis shadbush,SERVICEBERRY,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=358428,https://www.wildflower.org/plants/result.php?id_plant=amca4,https://www.pleasantrunnursery.com/plant-name/Amelanchier-canadensis,,https://www.pinelandsnursery.com/amelanchier-canadensis-shadbush-5-pot
Trees,AT4,Asimina triloba pawpaw,COMMON PAWPAW,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=b500,https://www.wildflower.org/plants/result.php?id_plant=astr,https://www.pleasantrunnursery.com/plant-name/Asimina-triloba-,,https://www.pinelandsnursery.com/asimina-triloba-pawpaw-2-pot
Trees,BN1,Betula nigra river,RIVER BIRCH,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=c585,https://www.wildflower.org/plants/result.php?id_plant=beni,https://www.pleasantrunnursery.com/plant-name/Betula-nigra-Dura-Heat,,https://www.pinelandsnursery.com/betula-nigra-river-birch-2pot
Trees,CC3,Cercis canadensis eastern,EASTERN REDBUD,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=h550,https://www.wildflower.org/plants/result.php?id_plant=ceca4,https://www.pleasantrunnursery.com/plant-name/Cercis-canadensis,,https://www.pinelandsnursery.com/cercis-canadensis-eastern-redbud-2-pot
Trees,CF1,Cornus florida flowering,FLOWERING DOGWOOD,,,,,,,,,,,,,,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?kempercode=c280,https://www.wildflower.org/plants/result.php?id_plant=cofl2,https://www.pleasantrunnursery.com/plant-name/Cornus-florida-Appalachian-Joy,,https://www.pinelandsnursery.com/cornus-florida-flowering-dogwood-7-pot
Trees,MV,Magnolia virginiana,SWEETBAY MAGNOLIA,,,White,"Apr, May, Jun, Jul","Full Sun, Part Shade","medium, wet","Clay Soil, Wet Soil, Air Pollution, Clay Soil Tolerant, Salt Tolerant, Wet Site Tolerant",Low,"Open woodlands, Shaded woods, Swamps","Pollinators, Food Source for Wildlife","Rich, moist soils. . Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based",USDA Hardiness Zone 5 to 10,FACW,,,,,
